"","ID","StudyID","Study.name","N","g","se","var","r","var_HS","comparison","age","type","Notes","Test","Model"
"786",786,68,"Burki_2014_S1",42,-0.258744053538171,0.31179709565281,0.0972174288575274,-0.128302772726286,0.111376550795071,"Active","old","wm",NA,"Letter comparison (s)",2
"787",787,68,"Burki_2014_S1",42,-0.0865465994048745,0.310601503914774,0.0964732942341191,-0.0432328401916725,0.112071441112003,"Active","old","wm",NA,"Pattern comparison test (s)",2
"788",788,68,"Burki_2014_S1",42,-0.479901617228142,0.315058543067187,0.0992618855596183,-0.233327723768874,0.11290056988513,"Active","old","wm",NA,"Simple reaction time",2
"789",789,68,"Burki_2014_S2 (partially dependent)",45,-0.090401984295979,0.299963425751436,0.0899780567885372,-0.0451548870404448,0.104038303243258,"Non-Active","old","wm",NA,"Raven's progressive matrices",2
"790",790,68,"Burki_2014_S2 (partially dependent)",45,0.300869198517395,0.301557001867263,0.0909366253751725,0.148760746199971,0.111078127445836,"Non-Active","old","wm",NA,"Stroop (inference ratio)",2
"791",791,68,"Burki_2014_S2 (partially dependent)",45,-0.0717141251225086,0.299904637456924,0.0899427915681688,-0.0358340335342524,0.104196005755436,"Non-Active","old","wm",NA,"Letter comparison (s)",2
"792",792,68,"Burki_2014_S2 (partially dependent)",45,-0.0366014522896448,0.299830820530271,0.0898985209398554,-0.0182976623061163,0.104540751424205,"Non-Active","old","wm",NA,"Pattern comparison test (s)",2
"793",793,68,"Burki_2014_S2 (partially dependent)",45,0.0217021500724686,0.299813957790462,0.0898884092859809,0.0108504362582286,0.105252845862171,"Non-Active","old","wm",NA,"Simple reaction time",2
"794",794,69,"Cantarella_2016",36,1.41023141838845,0.376777588270136,0.14196135102266,0.576264940034047,0.222909124209641,"Non-Active","old","wm",NA,"Everyday Problem Solving",2
"795",795,69,"Cantarella_2016",36,0.21300165250516,0.336651269024479,0.113334076935792,0.105901927319319,0.138619281562062,"Non-Active","old","wm",NA,"Timed Instrumental Activities of Daily Living",2
"796",796,69,"Cantarella_2016",36,1.00861016511071,0.35728301168435,0.127651150438239,0.450286104898889,0.183982245659162,"Non-Active","old","wm",NA,"Cattell test",2
"797",797,69,"Cantarella_2016",36,0.642772723947755,0.344603853390506,0.118751815771585,0.305972758086488,0.157882527304577,"Non-Active","old","wm",NA,"Raven's progressive matrices",2
"798",798,70,"Cantarella_2017_S1",35,0.012362319903002,0.340489294644366,0.115932959767418,0.00618104187390402,0.138040574171307,"Non-Active","old","wm",NA,"Pattern comparisons task (RT)",2
"799",799,70,"Cantarella_2017_S1",35,0.351749587975695,0.343232648370344,0.11780865090732,0.17321623856929,0.148019279894323,"Non-Active","old","wm",NA,"Culture Fair Test (scale 3)",2
"800",800,70,"Cantarella_2017_S2 (totally independent)",35,-0.129440206061514,0.340859140260955,0.116184953499437,-0.064584981090642,0.13622417313872,"Non-Active","old","wm",NA,"Pattern comparisons task (RT)",2
"801",801,70,"Cantarella_2017_S2 (totally independent)",35,0.325135507288893,0.342834090899718,0.117535213883036,0.160461224225024,0.14694972908389,"Non-Active","old","wm",NA,"Culture Fair Test (scale 3)",2
"802",802,71,"Caretti_2013a",20,0.249435266664448,0.454727528949649,0.206777125584654,0.123758844577351,0.275181649598189,"Non-Active","old","wm",NA,"Pattern Comparison (Times)",2
"803",803,71,"Caretti_2013a",20,0.873890703894189,0.475790856471688,0.226376939102062,0.400392195236419,0.346646078755813,"Non-Active","old","wm",NA,"Cattell Culture Fair Test Scale 3",2
"804",804,72,"Caretti_2013b",36,1.19934112070495,0.365861430143283,0.133854586066489,0.514287995311793,0.20112794244604,"Non-Active","old","wm",NA,"Listening Comprehension, True/False",2
"805",805,72,"Caretti_2013b",36,1.24993635825725,0.368347706795837,0.135680033101752,0.529979535329864,0.206083183291027,"Non-Active","old","wm",NA,"Listening Comprehension, Map Drawing",2
"806",806,72,"Caretti_2013b",36,0.707733474998265,0.346473856557218,0.120044133277632,0.333595895690596,0.161865476850723,"Non-Active","old","wm",NA,"Reading Comprehension",2
"807",807,72,"Caretti_2013b",36,0.563257336371679,0.342548066194339,0.117339177653481,0.271083331322468,0.153390122732699,"Non-Active","old","wm",NA,"Cattell Culture Fair Test Scale 3",2
"808",808,73,"Cuenen_2016",38,-0.113199347604549,0.326858374698779,0.106836397110728,-0.0565092318634675,0.124648446192808,"Active","old","wm",NA,"Useful Field of View",2
"809",809,73,"Cuenen_2016",38,-0.120730989061219,0.326895861790977,0.106860904456066,-0.0602558084934619,0.124588291877974,"Active","old","wm",NA,"Stop Signal Task",2
"810",810,74,"Dahlin_2008a",29,0.359816308143205,0.377799396706609,0.142732384151877,0.177065439808823,0.183099542098263,"Non-Active","old","wm",NA,"Digit symbol",2
"811",811,74,"Dahlin_2008a",29,0.379859230414021,0.37816352840923,0.143007654218918,0.186593906048851,0.18416761796411,"Non-Active","old","wm",NA,"Letter fluency",2
"812",812,74,"Dahlin_2008a",29,0.121961780670789,0.374972880107334,0.140604660815989,0.0608678217136181,0.173091457135916,"Non-Active","old","wm",NA,"Category fluency",2
"813",813,74,"Dahlin_2008a",29,0.0561578400830737,0.374682572344465,0.140387030018665,0.028067857510789,0.171191437219088,"Non-Active","old","wm",NA,"Raven's advanced progressive matrices",2
"814",814,75,"Goghari_2017_S1",68,0.0752323776326846,0.243517961688196,0.0593009976647738,0.0375896039922823,0.0685672118332569,"Active","old","wm",NA,"Tower Task",2
"815",815,75,"Goghari_2017_S1",68,-0.054711096171839,0.243476460789627,0.059280786958643,-0.0273453183928306,0.0674882243973209,"Active","old","wm",NA,"Raven's advanced progressive matrices",2
"816",816,75,"Goghari_2017_S1",68,0.00504076821031862,0.24343026256837,0.0592582927341055,0.00252037610003406,0.06791672838748,"Active","old","wm",NA,"Processing speed composite scores",2
"817",817,75,"Goghari_2017_S1",68,0.205648524004067,0.244087348868144,0.0595786338774788,0.102284963028587,0.0701977869887595,"Active","old","wm",NA,"Symbol search",2
"818",818,75,"Goghari_2017_S1",68,-0.0206478307971256,0.243436503853142,0.0592613314082407,-0.0103233652644184,0.0677183918873324,"Active","old","wm",NA,"Letter fluency",2
"819",819,75,"Goghari_2017_S1",68,-0.0854039498305685,0.243543387259671,0.0593133814779141,-0.0426630954355403,0.0673128882371822,"Active","old","wm",NA,"Cognitive flexibility composite scores",2
"820",820,75,"Goghari_2017_S1",68,0.0315156423185711,0.243445328707883,0.0592656280696894,0.0157558651197172,0.0681434100978007,"Active","old","wm",NA,"Design fluency condition 3",2
"821",821,75,"Goghari_2017_S1",68,0.149858170498586,0.243779222849301,0.0594283094930092,0.0747196270967687,0.0694330962632746,"Active","old","wm",NA,"Trail making task condition 4",2
"822",822,75,"Goghari_2017_S1",68,0.224320234145253,0.244211960167714,0.0596394814889572,0.111461223138706,0.0704761356089068,"Active","old","wm",NA,"Creativity composite scores",2
"823",823,75,"Goghari_2017_S2 (partially dependent)",65,-0.205448072238732,0.249698445458801,0.0623493136645416,-0.102186304393004,0.0701471609645584,"Non-Active","old","wm",NA,"Tower Task",2
"824",824,75,"Goghari_2017_S2 (partially dependent)",65,-0.278529596137202,0.250260196350215,0.0626301658772482,-0.137933631860093,0.0701347169944432,"Non-Active","old","wm",NA,"Raven's advanced progressive matrices",2
"825",825,75,"Goghari_2017_S2 (partially dependent)",65,-0.0670496713762332,0.24909808028042,0.0620498535993907,-0.0335060120274928,0.0706668027679387,"Non-Active","old","wm",NA,"Processing speed composite scores",2
"826",826,75,"Goghari_2017_S2 (partially dependent)",65,0.119708259355278,0.249254775679032,0.0621279431988047,0.0597472026791095,0.0723972653279485,"Non-Active","old","wm",NA,"Symbol search",2
"827",827,75,"Goghari_2017_S2 (partially dependent)",65,-0.160835529609137,0.249438489560161,0.0622195600740546,-0.0801589877451711,0.0702437511288354,"Non-Active","old","wm",NA,"Letter fluency",2
"828",828,75,"Goghari_2017_S2 (partially dependent)",65,-0.0929927349425826,0.249164247549728,0.0620828222570219,-0.0464461882871238,0.0705199467809174,"Non-Active","old","wm",NA,"Cognitive flexibility composite scores",2
"829",829,75,"Goghari_2017_S2 (partially dependent)",65,-0.146141044878797,0.249366681435875,0.0621837418103414,-0.0728762273781465,0.0702903369615979,"Non-Active","old","wm",NA,"Design fluency condition 3",2
"830",830,75,"Goghari_2017_S2 (partially dependent)",65,0.099696253449733,0.249184828763518,0.0620930788859038,0.0497863097015239,0.0721552800110343,"Non-Active","old","wm",NA,"Trail making task condition 4",2
"831",831,75,"Goghari_2017_S2 (partially dependent)",65,0.155726911702836,0.249412747892079,0.0622067188110777,0.0776284916263922,0.0728670090386937,"Non-Active","old","wm",NA,"Creativity composite scores",2
"832",832,76,"Guye_2017",142,-0.466085528883387,0.170424076802718,0.0290443659540586,-0.226961232340006,0.0316960534098048,"Active","old","wm",NA,"Visual search (Circles)",2
"833",833,76,"Guye_2017",142,-0.236710118923631,0.168726343240407,0.0284685789032798,-0.117534713864549,0.0313494958188045,"Active","old","wm",NA,"Visual search (Crosses)",2
"834",834,76,"Guye_2017",142,-0.453948959419151,0.17030702604028,0.0290044831186846,-0.221344530293044,0.031658330287982,"Active","old","wm",NA,"Visual search (Rectangles)",2
"835",835,76,"Guye_2017",142,0.18649373881932,0.168501252366588,0.0283926720491085,0.0928441042709031,0.0327407793000787,"Active","old","wm",NA,"Fluid Intelligence (RAPM)",2
"836",836,76,"Guye_2017",142,0.137065127519737,0.168331661224607,0.0283355481706357,0.0683721895953353,0.032442435651751,"Active","old","wm",NA,"Fluid Intelligence (Relationships)",2
"837",837,76,"Guye_2017",142,0,0.168132226185371,0.0282684454820487,0,0.0318030855235912,"Active","old","wm",NA,"Fluid Intelligence (Locations)",2
"838",838,76,"Guye_2017",142,0.283028066755641,0.168980955587605,0.0285545633513002,0.140117971416458,0.0334270520887745,"Active","old","wm",NA,"Shifting Switch Costs (Categorical)",2
"839",839,76,"Guye_2017",142,0.0706498360921294,0.168185236315699,0.0282862737145676,0.0353028985551098,0.0320981350693213,"Active","old","wm",NA,"Shifting Switch Costs (Figural)",2
"840",840,76,"Guye_2017",142,0.0382551259116555,0.168147770236269,0.0282736726354292,0.0191240648755246,0.0319537352678502,"Active","old","wm",NA,"Shifting Switch Costs (Numerical)",2
"841",841,76,"Guye_2017",142,0.0883060050718424,0.16821503537831,0.0282962981273262,0.0441100274940074,0.0321833354940902,"Active","old","wm",NA,"Shifting Mixing Costs (Categorical)",2
"842",842,76,"Guye_2017",142,-0.044153002535921,0.168152932306779,0.0282754086433681,-0.0220711235003353,0.0316559639420094,"Active","old","wm",NA,"Shifting Mixing Costs (Figural)",2
"843",843,76,"Guye_2017",142,0.306144539436697,0.16912483460933,0.0286032096816331,0.151309854128299,0.0336117270807237,"Active","old","wm",NA,"Shifting Mixing Costs (Numerical)",2
"844",844,76,"Guye_2017",142,-0.22071841648265,0.168648898716027,0.0284424510381288,-0.109693244320151,0.0313541861029902,"Active","old","wm",NA,"Inhibition (Flanker)",2
"845",845,76,"Guye_2017",142,0.0823083821678785,0.168204171122142,0.0282926431828869,0.0411193845339379,0.0321538796234405,"Active","old","wm",NA,"Inhibition (Stroop)",2
"846",846,76,"Guye_2017",142,0,0.168132226185371,0.0282684454820487,0,0.0318030855235912,"Active","old","wm",NA,"Inhibition (Simon)",2
"847",847,77,"Heinzel_2014",30,0.486358309302253,0.373908876772411,0.139807848129206,0.236292783728802,0.183233763691939,"Non-Active","old","wm",NA,"Digit symbol",2
"848",848,77,"Heinzel_2014",30,0.0775964754502861,0.368349288577329,0.135681198395425,0.0387690690950584,0.165342917842545,"Non-Active","old","wm",NA,"Verbal fluency",2
"849",849,77,"Heinzel_2014",30,0.178764265922218,0.368978962768005,0.136145474965353,0.0890272138465178,0.168474260038407,"Non-Active","old","wm",NA,"Raven's progressive matrices",2
"850",850,77,"Heinzel_2014",30,0.333764542143969,0.370901047119227,0.137567586754139,0.164605899463236,0.174926245313633,"Non-Active","old","wm",NA,"LPS Figural relation test",2
"851",851,78,"Heinzel_2016",29,0.461413495652302,0.379844137006994,0.144281568418588,0.224801701027516,0.188873845249604,"Non-Active","old","wm",NA,"D2 Test",2
"852",852,78,"Heinzel_2016",29,0.0559827451240945,0.374682085825309,0.140386665438405,0.027980413144535,0.1711868838222,"Non-Active","old","wm",NA,"Digit Symbol Substitution",2
"853",853,78,"Heinzel_2016",29,0.254657920095145,0.376208182779365,0.141532596790152,0.126309172703405,0.17806814512641,"Non-Active","old","wm",NA,"Verbal Fluency (COWAT)",2
"854",854,78,"Heinzel_2016",29,0.394601543457794,0.378443717517082,0.143219647328149,0.193569150093371,0.184975523692395,"Non-Active","old","wm",NA,"Stroop (Interference)",2
"855",855,78,"Heinzel_2016",29,-0.0615318274474246,0.374698243069704,0.140398773359523,-0.0307513634459775,0.168732197400535,"Non-Active","old","wm",NA,"Raven's progressive matrices",2
"856",856,78,"Heinzel_2016",29,0.501533341914901,0.380787207253492,0.144998897207914,0.24323546378935,0.191401270226222,"Non-Active","old","wm",NA,"LPS Figural Relations Test",2
"857",857,79,"Hering_2017_S1",58,-0.283036780979091,0.265101781100765,0.0702789543427978,-0.140122200841166,0.0790414070194154,"Active","old","wm",NA,"Digit symbol test",2
"858",858,79,"Hering_2017_S1",58,-0.0501633743501787,0.263791056100383,0.0695857212785555,-0.0250738015632411,0.0797582692310419,"Active","old","wm",NA,"Stroop test (s)",2
"859",859,79,"Hering_2017_S1",58,0.318041081899503,0.265456083067414,0.070466932037494,0.157047268908521,0.0851478708115289,"Active","old","wm",NA,"TMT (B-A quotient)",2
"860",860,79,"Hering_2017_S1",58,0.131390468263666,0.264040667864138,0.0697174742861398,0.0655539255281894,0.0817640922722589,"Active","old","wm",NA,"Raven's progressive matrices",2
"861",861,79,"Hering_2017_S1",58,0,0.263748440100571,0.0695632396554844,0,0.0801857288704328,"Active","old","wm",NA,"Laboratory Prospective Memory (ongoing task)",2
"862",862,79,"Hering_2017_S1",58,-0.242272529100058,0.264740702314771,0.0700876394621181,-0.12025715143558,0.0790162932868266,"Active","old","wm",NA,"Laboratory Prospective Memory (prospective memory task)",2
"863",863,79,"Hering_2017_S1",58,-0.195998434183655,0.264398277639502,0.0699064492187351,-0.0975319950365061,0.0790652393363645,"Active","old","wm",NA,"Everyday problems test",2
"864",864,79,"Hering_2017_S2 (partially dependent)",59,-0.243441445134331,0.262477377475834,0.0688943736865912,-0.120828917006904,0.0776087769997532,"Non-Active","old","wm",NA,"Digit symbol test",2
"865",865,79,"Hering_2017_S2 (partially dependent)",59,-0.0112018757361119,0.261486716765495,0.0683753030447984,-0.00560085001799816,0.078654945052673,"Non-Active","old","wm",NA,"Stroop test (s)",2
"866",866,79,"Hering_2017_S2 (partially dependent)",59,0.659001068951555,0.268674528869704,0.0721860024633575,0.312949631593025,0.093085694965571,"Non-Active","old","wm",NA,"TMT (B-A quotient)",2
"867",867,79,"Hering_2017_S2 (partially dependent)",59,0.0132371546023612,0.261487551571438,0.0683757396268253,0.00661843234068244,0.0788833934304332,"Non-Active","old","wm",NA,"Raven's progressive matrices",2
"868",868,79,"Hering_2017_S2 (partially dependent)",59,-0.129453687218664,0.261765721397993,0.0685212928990117,-0.0645916795342102,0.0778679312603819,"Non-Active","old","wm",NA,"Laboratory Prospective Memory (ongoing task)",2
"869",869,79,"Hering_2017_S2 (partially dependent)",59,-0.600794397134665,0.267474074688266,0.0715423806303443,-0.287696862470884,0.0799743441231134,"Non-Active","old","wm",NA,"Laboratory Prospective Memory (prospective memory task)",2
"870",870,79,"Hering_2017_S2 (partially dependent)",59,0.0620071681357164,0.26154913337758,0.0684079491705629,0.0309886941343689,0.0794066463472828,"Non-Active","old","wm",NA,"Everyday problems test",2
"871",871,80,"Hyer_2016",68,-0.17500395303268,0.243906177033138,0.0594902231949205,-0.0871689043130053,0.0669748813656271,"Active","old","wm",NA,"Trail Making Test B (time)",2
"872",872,81,"Lange_2015_S1",62,-0.0599354126349552,0.255086304625614,0.0650690228075514,-0.0299542589238179,0.0742967719040199,"Active","old","wm",NA,"BIS-4 - Word analogies",2
"873",873,81,"Lange_2015_S1",62,-0.210028945161324,0.255747675048966,0.0654068732929518,-0.104440166468759,0.0736970423946099,"Active","old","wm",NA,"BIS-4 - Matrices of numbers",2
"874",874,81,"Lange_2015_S1",62,-0.145446104703787,0.255373169021546,0.065215455456107,-0.0725315086654708,0.0738564798975032,"Active","old","wm",NA,"BIS-4 - Analogies",2
"875",875,81,"Lange_2015_S1",62,0.248211090536258,0.256032728197948,0.0655527579084844,0.123160697537969,0.0780495535021236,"Active","old","wm",NA,"BIS-4 - Classification",2
"876",876,81,"Lange_2015_S1",62,-0.211733992925766,0.25575939725793,0.0654128692857398,-0.105278668108873,0.0736948513804864,"Active","old","wm",NA,"BIS-4 - Divide by seven",2
"877",877,81,"Lange_2015_S1",62,-0.170118353916844,0.255500238038009,0.0652803716374791,-0.0847531323729045,0.0737779871673554,"Active","old","wm",NA,"BIS-4 - Old English",2
"878",878,81,"Lange_2015_S2 (partially dependent)",60,0.137963426583043,0.259594507506571,0.0673893083275793,0.0688181727733669,0.0789914901378763,"Non-Active","old","wm",NA,"BIS-4 - Word analogies",2
"879",879,81,"Lange_2015_S2 (partially dependent)",60,-0.457749205528707,0.262740392354381,0.069032513774534,-0.223105651269986,0.0770750526541103,"Non-Active","old","wm",NA,"BIS-4 - Matrices of numbers",2
"880",880,81,"Lange_2015_S2 (partially dependent)",60,0.309919350912905,0.260870903825022,0.0680536284624841,0.153132040258868,0.0819892209202734,"Non-Active","old","wm",NA,"BIS-4 - Analogies",2
"881",881,81,"Lange_2015_S2 (partially dependent)",60,0.273789178257477,0.260522007123128,0.0678717161954632,0.135629629650191,0.0812684808321931,"Non-Active","old","wm",NA,"BIS-4 - Classification",2
"882",882,81,"Lange_2015_S2 (partially dependent)",60,-0.146326529509193,0.259634004708962,0.0674098164012133,-0.0729682309205921,0.0764373902636814,"Non-Active","old","wm",NA,"BIS-4 - Divide by seven",2
"883",883,81,"Lange_2015_S2 (partially dependent)",60,0.125419346361805,0.259539611275899,0.0673608098212445,0.0625867326678517,0.0788156664401549,"Non-Active","old","wm",NA,"BIS-4 - Old English",2
"884",884,82,"Brehmer et al. (2011)",23,-0.281194854190552,0.423811114897155,0.17961586111037,-0.139228056477612,0.218447622639302,"Active","old","wm",NA,"Raven's progressive matrices",2
"885",885,82,"Brehmer et al. (2011)",23,0.0358873595917047,0.421611007180577,0.177755841375821,0.0179407917793024,0.222861038050622,"Active","old","wm",NA,"Stroop (RT)",2
"886",886,83,"Payne_2017",40,1.19707668467873e-15,0.318211748247846,0.101258716722951,5.98538342339364e-16,0.119158741350751,"Active","old","wm",NA,"Nelson-Denny - Standardized Reading Comprehension",2
"887",887,83,"Payne_2017",40,0.540477774323499,0.324202938538598,0.105107545357062,0.260880791066328,0.135540686267994,"Active","old","wm",NA,"FAS phonemic fluency task",2
"888",888,83,"Payne_2017",40,-0.218019809782097,0.319194284626306,0.101884991338099,-0.108367929742346,0.117414285240933,"Active","old","wm",NA,"Syntactic Comprehension (Garden path - Unambiguous)",2
"889",889,83,"Payne_2017",40,1.01971324131593,0.339056017747736,0.114958983170953,0.454224711063886,0.164439391745988,"Active","old","wm",NA,"Syntactic Comprehension (Garden path - Ambiguous)",2
"890",890,83,"Payne_2017",40,-0.571477098109552,0.324902614501232,0.105561708909736,-0.274742696734611,0.120527107510297,"Active","old","wm",NA,"Syntactic Comprehension (Subject-object relative - Subject-relative)",2
"891",891,83,"Payne_2017",40,0.490544572009717,0.323155120587838,0.10442923196214,0.23821169543757,0.133306779698058,"Active","old","wm",NA,"Syntactic Comprehension (Subject-object relative - Object-relative)",2
"892",892,83,"Payne_2017",40,-0.119966263684227,0.318509559963237,0.101448339787975,-0.0598755132245542,0.117852873422262,"Active","old","wm",NA,"Syntactic Comprehension (Long-distance dependency - Short-distance RC)",2
"893",893,83,"Payne_2017",40,0.394106648357644,0.321411205982874,0.103305163331366,0.193335462402475,0.129407518049368,"Active","old","wm",NA,"Syntactic Comprehension (Long-distance dependency - Long-distance RC)",2
"894",894,84,"Richmond_2011",40,-0.410818731540382,0.321686807711765,0.103482402255786,-0.201208426204497,0.118201201503431,"Active","old","wm",NA,"Raven's progressive matrices",2
"895",895,84,"Richmond_2011",40,-0.409432527108283,0.321663521461696,0.103467421039139,-0.200556851888629,0.118187739622348,"Active","old","wm",NA,"Test of Everyday Attention (TEA)",2
"896",896,84,"Richmond_2011",40,-0.155999875380068,0.31871516978943,0.101579359453905,-0.0777637394845911,0.117625967558538,"Active","old","wm",NA,"California Verbal Learning Test (Total correct)",2
"897",897,84,"Richmond_2011",40,0.85863695574786,0.333125473961022,0.110972581401756,0.394499161223214,0.153218929393896,"Active","old","wm",NA,"California Verbal Learning Test (Repetition)",2
"898",898,84,"Richmond_2011",40,0.0364913724617554,0.318239315169692,0.101276261719674,0.0182426499482623,0.119723882804209,"Active","old","wm",NA,"California Verbal Learning Test (Intrusion)",2
"899",899,85,"Salminen_2016",46,0.276253067446161,0.297952716037527,0.088775820994139,0.136827439573092,0.10782916890516,"Non-Active","old","wm",NA,"Task switching (Switch trials - RTs)",2
"900",900,85,"Salminen_2016",46,-0.125076257333577,0.296792305973018,0.0880856728847816,-0.0624161923627342,0.101381759308316,"Non-Active","old","wm",NA,"Task switching (Switch trials - error rates)",2
"901",901,85,"Salminen_2016",46,0.0144607258295135,0.296496371464713,0.0879100982917413,0.0072301739271758,0.102710196876822,"Non-Active","old","wm",NA,"Task switching (Repetition trials - RTs)",2
"902",902,85,"Salminen_2016",46,0.0760215061432476,0.296603202156365,0.0879734595294093,0.037983323493351,0.103605768955081,"Non-Active","old","wm",NA,"Task switching (Repetition trials - error rates)",2
"903",903,85,"Salminen_2016",46,0.533868745553877,0.301910269424783,0.0911498107841449,0.257904120496598,0.116211663527058,"Non-Active","old","wm",NA,"Task switching (Single-task trials - RTs)",2
"904",904,85,"Salminen_2016",46,-0.142212942845555,0.296880070219313,0.0881377760934241,-0.0709273884459413,0.101285734160417,"Non-Active","old","wm",NA,"Task switching (Single-task trials - error rates)",2
"905",905,85,"Salminen_2016",46,0,0.296492360120093,0.087907719609583,0,0.102527308716129,"Non-Active","old","wm",NA,"Attentional blink (Accuracy - T1 - short lag)",2
"906",906,85,"Salminen_2016",46,-0.313248189222464,0.298368727216242,0.0890238973806401,-0.15473765072226,0.101131941664103,"Non-Active","old","wm",NA,"Attentional blink (Accuracy - T1 - long lag)",2
"907",907,85,"Salminen_2016",46,0.269820528236615,0.297885656372162,0.0887358642722738,0.133699037245581,0.107662324570911,"Non-Active","old","wm",NA,"Attentional blink (Accuracy - T2 - short lag)",2
"908",908,85,"Salminen_2016",46,0.445166776019372,0.300269824902366,0.0901619677468976,0.217266393315511,0.112950836997582,"Non-Active","old","wm",NA,"Attentional blink (Accuracy - T2 - long lag)",2
"909",909,86,"Stepankova_2014_S1",45,0.11695047502779,0.300070216665342,0.0900421349295852,0.0583755194185351,0.106791181276189,"Non-Active","old","wm",NA,"Block Design",2
"910",910,86,"Stepankova_2014_S1",45,0.173857689002608,0.300391028080667,0.0902347697513599,0.0866022500073453,0.107932296745831,"Non-Active","old","wm",NA,"Matrix Reasoning",2
"911",911,86,"Stepankova_2014_S2 (partially dependent)",45,0.416727583721735,0.303157365020681,0.0919043879662822,0.20398283179138,0.114669217071364,"Non-Active","old","wm",NA,"Block Design",2
"912",912,86,"Stepankova_2014_S2 (partially dependent)",45,0.482500938046962,0.304290735150703,0.0925928514985553,0.234522179007202,0.117014216919974,"Non-Active","old","wm",NA,"Matrix Reasoning",2
"913",913,87,"von_Bastian_2013",57,-0.38130763516385,0.268546083134909,0.0721169987671014,-0.187280480540483,0.0808313614590891,"Active","old","wm",NA,"RAPM",2
"914",914,88,"Wayne_2016",26,0.267433758508015,0.397899887637248,0.158324320581734,0.132537232607201,0.202370246652745,"Active","old","wm",NA,"Category fluency",2
"915",915,88,"Wayne_2016",26,0.0175238964325923,0.396024922581573,0.15683573930574,0.00876161190067063,0.192759110948216,"Active","old","wm",NA,"Stop Signal Task (Direction Errors)",2
"916",916,88,"Wayne_2016",26,0.273910837343842,0.397991976636295,0.158397613466866,0.135688787735467,0.202702376721584,"Active","old","wm",NA,"Stop Signal Task (Prop.Successful Stops)",2
"917",917,88,"Wayne_2016",26,0.135056971526922,0.396497918313018,0.157210599226557,0.0673750421506798,0.196501313486355,"Active","old","wm",NA,"Stop Signal Task (Median Correct, Go Trials)",2
"918",918,88,"Wayne_2016",26,0.327988092860999,0.398845817858825,0.159077986423475,0.161832321335533,0.205639067651577,"Active","old","wm",NA,"Stop Signal Task (Stop Signal Delay)",2
"919",919,88,"Wayne_2016",26,-0.515098536349428,0.402958363606948,0.162375442800789,-0.249410179694214,0.193115012283124,"Active","old","wm",NA,"Stop Signal Task (Reaction Time)",2
"920",920,88,"Wayne_2016",26,-0.821130337148667,0.413428687845511,0.170923279933661,-0.379800817887103,0.206152247738234,"Active","old","wm",NA,"Reaction Time (Five-Choice Movement Time)",2
"921",921,88,"Wayne_2016",26,-0.108121827796512,0.396325224206218,0.157073683342109,-0.0539820878997894,0.190286323970295,"Active","old","wm",NA,"Reaction Time (Five-Choice Reaction Time)",2
"922",922,88,"Wayne_2016",26,0,0.396016818158299,0.156829320264223,0,0.19231949384517,"Active","old","wm",NA,"Rapid Visual Processing (A')",2
"923",923,89,"Weicker_2013_S1",18,-0.349251479609227,0.481951302293414,0.232277057782318,-0.172022594635749,0.295176266013996,"Active","old","wm",NA,"Stroop (s)",2
"924",924,89,"Weicker_2013_S1",19,0.0896834009968287,0.465129366838481,0.216345327895567,0.0447966850194099,0.283211934971199,"Active","old","wm",NA,"Leistungsprüfsystem Subtest 3",2
"925",925,89,"Weicker_2013_S1",18,-0.56097374310999,0.488204884999334,0.238344009737213,-0.270064598049247,0.302834167595083,"Active","old","wm",NA,"TMT B",2
"926",926,89,"Weicker_2013_S2 (partially dependent)",22,-0.0126317125168142,0.431263479727844,0.185988188946969,-0.00631573029229544,0.23337982808535,"Non-Active","old","wm",NA,"Stroop (s)",2
"927",927,89,"Weicker_2013_S2 (partially dependent)",25,0.136279817096471,0.404514369130371,0.163631874832942,0.067982268878991,0.205654849549868,"Non-Active","old","wm",NA,"Leistungsprüfsystem Subtest 3",2
"928",928,89,"Weicker_2013_S2 (partially dependent)",22,0.209602778433046,0.432536436797355,0.187087769157352,0.104230553015373,0.242796788573316,"Non-Active","old","wm",NA,"TMT B",2
"929",929,90,"Xin_2014",29,0.0908957109534148,0.374809124217335,0.140481879596566,0.0454009916177604,0.172147536488824,"Active","old","wm",NA,"Raven's advanced progressive matrices",2
"930",930,91,"Zimmerman_2014",14,0.696842499677509,0.562519230545,0.316427884732939,0.329021947162909,0.519664439496571,"Active","old","wm",NA,"Attention counting backwards (NEUPSILIN)",2
"931",931,91,"Zimmerman_2014",14,-0.575124110461038,0.556680520095425,0.309893201453713,-0.276362509679801,0.425888145378384,"Active","old","wm",NA,"Attention counting backwards time (NEUPSILIN)",2
"932",932,91,"Zimmerman_2014",14,-0.345645718662781,0.548611730539937,0.300974830886025,-0.170298357343711,0.412902975107608,"Active","old","wm",NA,"Attention digit span (NEUPSILIN)",2
"933",933,91,"Zimmerman_2014",12,-0.255565899883319,0.592001868043712,0.350466211767245,-0.126752303754179,0.518764290694412,"Active","old","wm",NA,"Bell's Test correct answers",2
"934",934,91,"Zimmerman_2014",12,-0.175118050184554,0.590509738085786,0.348701750774143,-0.087225303488102,0.519177987211298,"Active","old","wm",NA,"Bell's Test execution time",2
"935",935,91,"Zimmerman_2014",13,-0.860479368763664,0.594710749673919,0.353680875777715,-0.39521355699448,0.514640018339389,"Active","old","wm",NA,"Trail Making Part A - execution time",2
